model,run_label,training_seed,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ddpm_v3,v2,2027,0094,conditional_ddpm_v3_0094.nii.gz,0.8701171875,0.8895746313187469,29568,0.03173076923076923,0.975615382194519,False
conditional_ddpm_v3,v2,2027,0095,conditional_ddpm_v3_0095.nii.gz,0.88623046875,0.8352451527764236,16508,0.017715487637362637,0.9750947952270508,False
conditional_ddpm_v3,v2,2027,0096,conditional_ddpm_v3_0096.nii.gz,0.8427734375,0.3767591994839401,12130,0.013017256181318682,0.9705678820610046,False
conditional_ddpm_v3,v2,2027,0097,conditional_ddpm_v3_0097.nii.gz,0.9287109375,0.9369607092909895,19155,0.020556104052197804,0.9827663898468018,False
conditional_ddpm_v3,v2,2027,0098,conditional_ddpm_v3_0098.nii.gz,0.88134765625,0.5265820273757555,14681,0.01575485061813187,0.9760887622833252,False
conditional_ddpm_v3,v2,2027,0099,conditional_ddpm_v3_0099.nii.gz,0.9208984375,0.8783423064742618,23994,0.02574905563186813,0.9792780876159668,False
conditional_ddpm_v3,v2,2027,0100,conditional_ddpm_v3_0100.nii.gz,0.755859375,0.5000725163163524,19944,0.021402815934065934,0.9638834595680237,False
conditional_ddpm_v3,v2,2027,0101,conditional_ddpm_v3_0101.nii.gz,0.7880859375,0.4569683176621806,12808,0.0137448489010989,0.9678679704666138,False
conditional_ddpm_v3,v2,2027,0102,conditional_ddpm_v3_0102.nii.gz,0.86328125,0.5726723774753737,9829,0.010547948145604396,0.9752579927444458,False
conditional_ddpm_v3,v2,2027,0103,conditional_ddpm_v3_0103.nii.gz,0.927734375,0.9451908656596507,32831,0.03523244333791209,0.9826581478118896,False
conditional_ddpm_v3,v2,2027,0104,conditional_ddpm_v3_0104.nii.gz,0.779296875,0.3352614267899112,7274,0.007806061126373626,0.9584582448005676,False
conditional_ddpm_v3,v2,2027,0105,conditional_ddpm_v3_0105.nii.gz,0.921875,0.8621400264201521,9312,0.009993131868131867,0.9818142652511597,False
conditional_ddpm_v3,v2,2027,0106,conditional_ddpm_v3_0106.nii.gz,0.83544921875,0.7607621736062992,16283,0.017474029876373625,0.9801133871078491,False
conditional_ddpm_v3,v2,2027,0107,conditional_ddpm_v3_0107.nii.gz,0.8857421875,0.7103454827576204,20035,0.021500472184065936,0.9744780659675598,False
conditional_ddpm_v3,v2,2027,0108,conditional_ddpm_v3_0108.nii.gz,0.8466796875,0.1591457467020077,17856,0.019162087912087913,0.9693859219551086,False
conditional_ddpm_v3,v2,2027,0109,conditional_ddpm_v3_0109.nii.gz,0.8486328125,0.5026566168295635,16986,0.018228451236263737,0.9737719297409058,False
conditional_ddpm_v3,v2,2027,0110,conditional_ddpm_v3_0110.nii.gz,0.87646484375,0.8574828547271295,17849,0.019154575892857142,0.9801604151725769,False
