model,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
ddpm_v5,0140,ddpm_v5_0140.nii.gz,0.84423828125,,10211,0.010957889766483516,0.9591419696807861,False
ddpm_v5,0141,ddpm_v5_0141.nii.gz,0.8095703125,,17958,0.019271548763736265,0.9730615019798279,False
ddpm_v5,0142,ddpm_v5_0142.nii.gz,0.84033203125,,15378,0.016502833104395605,0.9612781405448914,False
ddpm_v5,0143,ddpm_v5_0143.nii.gz,0.67431640625,,7014,0.007527043269230769,0.9569650292396545,False
ddpm_v5,0144,ddpm_v5_0144.nii.gz,0.6689453125,,9934,0.010660628434065934,0.9543961882591248,False
ddpm_v5,0145,ddpm_v5_0145.nii.gz,0.78662109375,,12020,0.012899210164835164,0.9557008147239685,False
ddpm_v5,0146,ddpm_v5_0146.nii.gz,0.76904296875,,7359,0.007897278502747252,0.967796802520752,False
ddpm_v5,0147,ddpm_v5_0147.nii.gz,0.833984375,,10536,0.011306662087912088,0.9752194285392761,False
ddpm_v5,0148,ddpm_v5_0148.nii.gz,0.74462890625,,9128,0.009795673076923077,0.9677820205688477,False
ddpm_v5,0149,ddpm_v5_0149.nii.gz,0.8447265625,,10853,0.011646849244505495,0.9728319048881531,False
ddpm_v5,0150,ddpm_v5_0150.nii.gz,0.82568359375,,14309,0.015355640453296703,0.9591881632804871,False
ddpm_v5,0151,ddpm_v5_0151.nii.gz,0.68896484375,,18764,0.020136504120879122,0.9677334427833557,False
ddpm_v5,0152,ddpm_v5_0152.nii.gz,0.8310546875,,14960,0.01605425824175824,0.9675936698913574,False
ddpm_v5,0153,ddpm_v5_0153.nii.gz,0.82568359375,,7425,0.007968106112637362,0.9553515911102295,False
ddpm_v5,0154,ddpm_v5_0154.nii.gz,0.83203125,,7898,0.008475703983516483,0.9644032120704651,False
ddpm_v5,0155,ddpm_v5_0155.nii.gz,0.8486328125,,8699,0.009335293612637362,0.9601097106933594,False
ddpm_v5,0156,ddpm_v5_0156.nii.gz,0.7548828125,,12381,0.013286615728021978,0.9557741284370422,False
ddpm_v5,0157,ddpm_v5_0157.nii.gz,0.60205078125,,8021,0.008607700892857144,0.9526060819625854,False
ddpm_v5,0158,ddpm_v5_0158.nii.gz,0.79052734375,,13625,0.01462160885989011,0.9601266980171204,False
ddpm_v5,0159,ddpm_v5_0159.nii.gz,0.84716796875,,8604,0.00923334478021978,0.9647016525268555,False
ddpm_v5,0160,ddpm_v5_0160.nii.gz,0.89697265625,,12389,0.013295200892857142,0.96766597032547,False
ddpm_v5,0161,ddpm_v5_0161.nii.gz,0.765625,,12799,0.01373519059065934,0.963665246963501,False
ddpm_v5,0162,ddpm_v5_0162.nii.gz,0.75439453125,,8340,0.00895003434065934,0.9491782188415527,False
ddpm_v5,0163,ddpm_v5_0163.nii.gz,0.58251953125,,8234,0.008836280906593406,0.9456217288970947,False
ddpm_v5,0164,ddpm_v5_0164.nii.gz,0.78759765625,,12412,0.013319883241758241,0.9708906412124634,False
ddpm_v5,0165,ddpm_v5_0165.nii.gz,0.8193359375,,10663,0.011442951579670329,0.9608173370361328,False
ddpm_v5,0166,ddpm_v5_0166.nii.gz,0.8056640625,,17919,0.019229696085164835,0.9663147926330566,False
ddpm_v5,0167,ddpm_v5_0167.nii.gz,0.65380859375,,13202,0.01416766826923077,0.9365290403366089,False
ddpm_v5,0168,ddpm_v5_0168.nii.gz,0.82568359375,,8467,0.009086323832417583,0.9598900675773621,False
ddpm_v5,0169,ddpm_v5_0169.nii.gz,0.69580078125,,12944,0.013890796703296703,0.9397829174995422,False
ddpm_v5,0170,ddpm_v5_0170.nii.gz,0.7978515625,,8709,0.009346025068681318,0.9646396636962891,False
ddpm_v5,0171,ddpm_v5_0171.nii.gz,0.82958984375,,5087,0.005459091689560439,0.9599019885063171,False
ddpm_v5,0172,ddpm_v5_0172.nii.gz,0.79443359375,,9984,0.010714285714285714,0.9653846621513367,False
ddpm_v5,0173,ddpm_v5_0173.nii.gz,0.830078125,,7264,0.00779532967032967,0.9680480360984802,False
ddpm_v5,0174,ddpm_v5_0174.nii.gz,0.86572265625,,8468,0.009087396978021979,0.96134352684021,False
ddpm_v5,0175,ddpm_v5_0175.nii.gz,0.85107421875,,11888,0.012757554945054945,0.9613529443740845,False
ddpm_v5,0176,ddpm_v5_0176.nii.gz,0.802734375,,11381,0.012213470123626374,0.958234429359436,False
ddpm_v5,0177,ddpm_v5_0177.nii.gz,0.81982421875,,11819,0.012683507898351648,0.9601908922195435,False
ddpm_v5,0178,ddpm_v5_0178.nii.gz,0.8037109375,,9821,0.010539362980769231,0.9707065224647522,False
ddpm_v5,0179,ddpm_v5_0179.nii.gz,0.810546875,,16225,0.01741178743131868,0.9645735621452332,False
ddpm_v5,0180,ddpm_v5_0180.nii.gz,0.755859375,,9022,0.009681919642857143,0.975088357925415,False
ddpm_v5,0181,ddpm_v5_0181.nii.gz,0.84130859375,,5271,0.005656550480769231,0.9553024768829346,False
ddpm_v5,0182,ddpm_v5_0182.nii.gz,0.8525390625,,15091,0.016194840315934066,0.9650923609733582,False
ddpm_v5,0183,ddpm_v5_0183.nii.gz,0.78955078125,,15662,0.016807606456043955,0.9559109807014465,False
ddpm_v5,0184,ddpm_v5_0184.nii.gz,0.62353515625,,6340,0.006803743131868132,0.9537253975868225,False
ddpm_v5,0185,ddpm_v5_0185.nii.gz,0.8203125,,10845,0.01163826407967033,0.9684575200080872,False
ddpm_v5,0186,ddpm_v5_0186.nii.gz,0.83203125,,11477,0.012316492101648351,0.9642814993858337,False
ddpm_v5,0187,ddpm_v5_0187.nii.gz,0.8125,,12722,0.01365255837912088,0.9540441632270813,False
ddpm_v5,0188,ddpm_v5_0188.nii.gz,0.73193359375,,11112,0.011924793956043955,0.9617748260498047,False
ddpm_v5,0189,ddpm_v5_0189.nii.gz,0.806640625,,13155,0.014117230425824176,0.9586166739463806,False
ddpm_v5,0190,ddpm_v5_0190.nii.gz,0.7685546875,,11310,0.012137276785714286,0.9650918841362,False
ddpm_v5,0191,ddpm_v5_0191.nii.gz,0.78515625,,11485,0.012325077266483516,0.9576305150985718,False
ddpm_v5,0192,ddpm_v5_0192.nii.gz,0.7451171875,,6150,0.006599845467032967,0.9581295251846313,False
ddpm_v5,0193,ddpm_v5_0193.nii.gz,0.78515625,,14644,0.01571514423076923,0.9679906368255615,False
ddpm_v5,0194,ddpm_v5_0194.nii.gz,0.86669921875,,11682,0.012536486950549451,0.9709874987602234,False
ddpm_v5,0195,ddpm_v5_0195.nii.gz,0.849609375,,7012,0.007524896978021978,0.969851553440094,False
ddpm_v5,0196,ddpm_v5_0196.nii.gz,0.71240234375,,12659,0.013584950206043956,0.9586576819419861,False
ddpm_v5,0197,ddpm_v5_0197.nii.gz,0.83056640625,,12518,0.013433636675824177,0.97769695520401,False
ddpm_v5,0198,ddpm_v5_0198.nii.gz,0.748046875,,7934,0.008514337225274725,0.9575527310371399,False
ddpm_v5,0199,ddpm_v5_0199.nii.gz,0.7138671875,,13332,0.014307177197802197,0.9652888178825378,False
