model,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ldm_v4,0141,conditional_ldm_v4_0141.nii.gz,0.908203125,0.9286077741643042,23220,0.024918440934065936,0.9877963066101074,False
conditional_ldm_v4,0142,conditional_ldm_v4_0142.nii.gz,0.8916015625,0.8343845737971403,15566,0.016704584478021978,0.9741408824920654,False
conditional_ldm_v4,0143,conditional_ldm_v4_0143.nii.gz,0.90185546875,0.8971784250363493,23302,0.025006438873626375,0.9841632843017578,False
conditional_ldm_v4,0144,conditional_ldm_v4_0144.nii.gz,0.72119140625,0.09667673716070149,14625,0.015694754464285716,0.9542609453201294,False
conditional_ldm_v4,0145,conditional_ldm_v4_0145.nii.gz,0.82177734375,0.32806891600901644,13293,0.014265324519230769,0.9697032570838928,False
conditional_ldm_v4,0146,conditional_ldm_v4_0146.nii.gz,0.896484375,0.8825901384205714,21388,0.02295243818681319,0.9788135290145874,False
conditional_ldm_v4,0147,conditional_ldm_v4_0147.nii.gz,0.84228515625,0.13680449208811463,25254,0.027101219093406594,0.9637640714645386,False
conditional_ldm_v4,0148,conditional_ldm_v4_0148.nii.gz,0.88232421875,0.8809283812773304,20299,0.021783782623626374,0.9793386459350586,False
conditional_ldm_v4,0149,conditional_ldm_v4_0149.nii.gz,0.90478515625,0.8858727479417527,14904,0.015994162087912087,0.9829043745994568,False
conditional_ldm_v4,0150,conditional_ldm_v4_0150.nii.gz,0.84375,0.2675181371913343,19768,0.02121394230769231,0.9688076972961426,False
conditional_ldm_v4,0151,conditional_ldm_v4_0151.nii.gz,0.78662109375,0.5796722536068072,14416,0.015470467032967034,0.9654967188835144,False
conditional_ldm_v4,0152,conditional_ldm_v4_0152.nii.gz,0.91162109375,0.8843576306177913,16672,0.017891483516483515,0.9822098612785339,False
conditional_ldm_v4,0153,conditional_ldm_v4_0153.nii.gz,0.8974609375,0.9195027195027351,25662,0.0275390625,0.9830845594406128,False
conditional_ldm_v4,0154,conditional_ldm_v4_0154.nii.gz,0.87548828125,0.06199686737367063,26285,0.02820763221153846,0.9692695736885071,False
conditional_ldm_v4,0155,conditional_ldm_v4_0155.nii.gz,0.8740234375,0.7313140836771406,24945,0.026769617101648352,0.9713485240936279,False
