dataset,filename,valid_shape,all_finite,within_0_1,min,max,mean,std
conditional_ddpm_v3,conditional_ddpm_v3_0112.nii.gz,True,True,True,0.0,1.0,0.1268414556980133,0.2159247100353241
conditional_ddpm_v3,conditional_ddpm_v3_0113.nii.gz,True,True,True,0.0,1.0,0.08971866220235825,0.1541348695755005
conditional_ddpm_v3,conditional_ddpm_v3_0114.nii.gz,True,True,True,0.0,1.0,0.09706221520900726,0.16525910794734955
conditional_ddpm_v3,conditional_ddpm_v3_0115.nii.gz,True,True,True,0.0,1.0,0.09499417990446091,0.16381338238716125
conditional_ddpm_v3,conditional_ddpm_v3_0116.nii.gz,True,True,True,0.0,1.0,0.09917549043893814,0.1666795015335083
conditional_ddpm_v3,conditional_ddpm_v3_0117.nii.gz,True,True,True,0.0,1.0,0.10102294385433197,0.1748780608177185
conditional_ddpm_v3,conditional_ddpm_v3_0118.nii.gz,True,True,True,0.0,1.0,0.1357407569885254,0.2273954600095749
conditional_ddpm_v3,conditional_ddpm_v3_0119.nii.gz,True,True,True,0.0,1.0,0.10005886852741241,0.17252497375011444
conditional_ddpm_v3,conditional_ddpm_v3_0120.nii.gz,True,True,True,0.0,1.0,0.10640358924865723,0.18176090717315674
conditional_ddpm_v3,conditional_ddpm_v3_0121.nii.gz,True,True,True,0.0,1.0,0.09173860400915146,0.166720449924469
conditional_ddpm_v3,conditional_ddpm_v3_0122.nii.gz,True,True,True,0.0,1.0,0.08980721235275269,0.15660284459590912
conditional_ddpm_v3,conditional_ddpm_v3_0123.nii.gz,True,True,True,0.0,1.0,0.1219639852643013,0.2148790806531906
conditional_ddpm_v3,conditional_ddpm_v3_0124.nii.gz,True,True,True,0.0,1.0,0.09477206319570541,0.16040156781673431
conditional_ddpm_v3,conditional_ddpm_v3_0125.nii.gz,True,True,True,0.0,1.0,0.11455388367176056,0.20046856999397278
conditional_ddpm_v3,conditional_ddpm_v3_0126.nii.gz,True,True,True,0.0,1.0,0.103620745241642,0.1768166571855545
conditional_ddpm_v3,conditional_ddpm_v3_0127.nii.gz,True,True,True,0.0,1.0,0.11585299670696259,0.20340241491794586
conditional_ddpm_v3,conditional_ddpm_v3_0128.nii.gz,True,True,True,0.0,1.0,0.13471566140651703,0.2288580685853958
conditional_ddpm_v3,conditional_ddpm_v3_0129.nii.gz,True,True,True,0.0,1.0,0.1143062561750412,0.19402764737606049
conditional_ddpm_v3,conditional_ddpm_v3_0130.nii.gz,True,True,True,0.0,1.0,0.09419365972280502,0.1664029061794281
conditional_ddpm_v3,conditional_ddpm_v3_0131.nii.gz,True,True,True,0.0,1.0,0.11133778840303421,0.1933165341615677
conditional_ddpm_v3,conditional_ddpm_v3_0132.nii.gz,True,True,True,0.0,1.0,0.09521710872650146,0.16464148461818695
conditional_ddpm_v3,conditional_ddpm_v3_0133.nii.gz,True,True,True,0.0,1.0,0.13588418066501617,0.22989970445632935
conditional_ddpm_v3,conditional_ddpm_v3_0134.nii.gz,True,True,True,0.0,1.0,0.13273870944976807,0.22911910712718964
conditional_ddpm_v3,conditional_ddpm_v3_0135.nii.gz,True,True,True,0.0,1.0,0.13160695135593414,0.2270839810371399
conditional_ddpm_v3,conditional_ddpm_v3_0136.nii.gz,True,True,True,0.0,1.0,0.11528924107551575,0.19915398955345154
conditional_ddpm_v3,conditional_ddpm_v3_0137.nii.gz,True,True,True,0.0,1.0,0.11085609346628189,0.1878979653120041
conditional_ddpm_v3,conditional_ddpm_v3_0138.nii.gz,True,True,True,0.0,1.0,0.10687150806188583,0.18158908188343048
conditional_ddpm_v3,conditional_ddpm_v3_0139.nii.gz,True,True,True,0.0,1.0,0.09357450902462006,0.16381435096263885
conditional_ddpm_v3,conditional_ddpm_v3_0140.nii.gz,True,True,True,0.0,1.0,0.10157361626625061,0.18162456154823303
conditional_ddpm_v3,conditional_ddpm_v3_0141.nii.gz,True,True,True,0.0,1.0,0.10306286811828613,0.17992286384105682
conditional_ddpm_v3,conditional_ddpm_v3_0142.nii.gz,True,True,True,0.0,1.0,0.09254949539899826,0.15876837074756622
conditional_ddpm_v3,conditional_ddpm_v3_0143.nii.gz,True,True,True,0.0,1.0,0.1124405562877655,0.19231249392032623
conditional_ddpm_v3,conditional_ddpm_v3_0144.nii.gz,True,True,True,0.0,1.0,0.1111164465546608,0.19493862986564636
conditional_ddpm_v3,conditional_ddpm_v3_0145.nii.gz,True,True,True,0.0,1.0,0.1162305474281311,0.2012833207845688
conditional_ddpm_v3,conditional_ddpm_v3_0146.nii.gz,True,True,True,0.0,1.0,0.11004793643951416,0.1934720128774643
conditional_ddpm_v3,conditional_ddpm_v3_0147.nii.gz,True,True,True,0.0,1.0,0.10995763540267944,0.1903582364320755
conditional_ddpm_v3,conditional_ddpm_v3_0148.nii.gz,True,True,True,0.0,1.0,0.1031692773103714,0.18424203991889954
conditional_ddpm_v3,conditional_ddpm_v3_0149.nii.gz,True,True,True,0.0,1.0,0.10518520325422287,0.18337729573249817
conditional_ddpm_v3,conditional_ddpm_v3_0150.nii.gz,True,True,True,0.0,1.0,0.11845279484987259,0.20216383039951324
conditional_ddpm_v3,conditional_ddpm_v3_0151.nii.gz,True,True,True,0.0,1.0,0.09913737326860428,0.16964209079742432
conditional_ddpm_v3,conditional_ddpm_v3_0152.nii.gz,True,True,True,0.0,1.0,0.12557531893253326,0.2108263373374939
conditional_ddpm_v3,conditional_ddpm_v3_0153.nii.gz,True,True,True,0.0,1.0,0.11754795908927917,0.2047969549894333
conditional_ddpm_v3,conditional_ddpm_v3_0154.nii.gz,True,True,True,0.0,1.0,0.12230560928583145,0.21003711223602295
conditional_ddpm_v3,conditional_ddpm_v3_0155.nii.gz,True,True,True,0.0,1.0,0.12203349173069,0.20915961265563965
conditional_ddpm_v3,conditional_ddpm_v3_0156.nii.gz,True,True,True,0.0,1.0,0.10470499098300934,0.1854800581932068
conditional_ddpm_v3,conditional_ddpm_v3_0157.nii.gz,True,True,True,0.0,1.0,0.09741543233394623,0.16650819778442383
conditional_ddpm_v3,conditional_ddpm_v3_0158.nii.gz,True,True,True,0.0,1.0,0.10110913217067719,0.18175096809864044
conditional_ddpm_v3,conditional_ddpm_v3_0159.nii.gz,True,True,True,0.0,1.0,0.09866079688072205,0.1689579039812088
conditional_ddpm_v3,conditional_ddpm_v3_0160.nii.gz,True,True,True,0.0,1.0,0.11640731990337372,0.2016417682170868
conditional_ddpm_v3,conditional_ddpm_v3_0161.nii.gz,True,True,True,0.0,1.0,0.11839263886213303,0.2154776006937027
conditional_ddpm_v3,conditional_ddpm_v3_0162.nii.gz,True,True,True,0.0,1.0,0.11500223726034164,0.20161092281341553
conditional_ddpm_v3,conditional_ddpm_v3_0163.nii.gz,True,True,True,0.0,1.0,0.09765779227018356,0.17778342962265015
conditional_ddpm_v3,conditional_ddpm_v3_0164.nii.gz,True,True,True,0.0,1.0,0.10559608787298203,0.18426087498664856
conditional_ddpm_v3,conditional_ddpm_v3_0165.nii.gz,True,True,True,0.0,1.0,0.0901079922914505,0.15227104723453522
conditional_ddpm_v3,conditional_ddpm_v3_0166.nii.gz,True,True,True,0.0,1.0,0.10072630643844604,0.16622939705848694
conditional_ddpm_v3,conditional_ddpm_v3_0167.nii.gz,True,True,True,0.0,1.0,0.09490720182657242,0.16129757463932037
conditional_ddpm_v3,conditional_ddpm_v3_0168.nii.gz,True,True,True,0.0,1.0,0.10062818229198456,0.1709205061197281
conditional_ddpm_v3,conditional_ddpm_v3_0169.nii.gz,True,True,True,0.0,1.0,0.12405895441770554,0.20990729331970215
conditional_ddpm_v3,conditional_ddpm_v3_0170.nii.gz,True,True,True,0.0,1.0,0.12028040736913681,0.20466484129428864
conditional_ddpm_v3,conditional_ddpm_v3_0171.nii.gz,True,True,True,0.0,1.0,0.12391696870326996,0.21323010325431824
conditional_ddpm_v3,conditional_ddpm_v3_0172.nii.gz,True,True,True,0.0,1.0,0.10982796549797058,0.18630355596542358
conditional_ddpm_v3,conditional_ddpm_v3_0173.nii.gz,True,True,True,0.0,1.0,0.10215681791305542,0.17758916318416595
conditional_ddpm_v3,conditional_ddpm_v3_0174.nii.gz,True,True,True,0.0,1.0,0.1414097249507904,0.2412066012620926
conditional_ddpm_v3,conditional_ddpm_v3_0175.nii.gz,True,True,True,0.0,1.0,0.12501123547554016,0.2168806493282318
conditional_ddpm_v3,conditional_ddpm_v3_0176.nii.gz,True,True,True,0.0,1.0,0.10096216201782227,0.17118406295776367
conditional_ddpm_v3,conditional_ddpm_v3_0177.nii.gz,True,True,True,0.0,1.0,0.1271381825208664,0.21934598684310913
conditional_ddpm_v3,conditional_ddpm_v3_0178.nii.gz,True,True,True,0.0,1.0,0.11357079446315765,0.19282998144626617
conditional_ddpm_v3,conditional_ddpm_v3_0179.nii.gz,True,True,True,0.0,1.0,0.09171852469444275,0.15629497170448303
conditional_ddpm_v3,conditional_ddpm_v3_0180.nii.gz,True,True,True,0.0,1.0,0.10895396023988724,0.19021999835968018
conditional_ddpm_v3,conditional_ddpm_v3_0181.nii.gz,True,True,True,0.0,1.0,0.09680145233869553,0.16583877801895142
conditional_ddpm_v3,conditional_ddpm_v3_0182.nii.gz,True,True,True,0.0,1.0,0.11168155819177628,0.19413457810878754
conditional_ddpm_v3,conditional_ddpm_v3_0183.nii.gz,True,True,True,0.0,1.0,0.10716815292835236,0.18264448642730713
conditional_ddpm_v3,conditional_ddpm_v3_0184.nii.gz,True,True,True,0.0,1.0,0.1130477711558342,0.19274985790252686
conditional_ddpm_v3,conditional_ddpm_v3_0185.nii.gz,True,True,True,0.0,1.0,0.10599521547555923,0.18522049486637115
conditional_ddpm_v3,conditional_ddpm_v3_0186.nii.gz,True,True,True,0.0,1.0,0.09036831557750702,0.15730398893356323
conditional_ddpm_v3,conditional_ddpm_v3_0187.nii.gz,True,True,True,0.0,1.0,0.11202023178339005,0.19503726065158844
conditional_ddpm_v3,conditional_ddpm_v3_0188.nii.gz,True,True,True,0.0,1.0,0.11158296465873718,0.18950992822647095
conditional_ddpm_v3,conditional_ddpm_v3_0189.nii.gz,True,True,True,0.0,1.0,0.11293429881334305,0.19711045920848846
conditional_ddpm_v3,conditional_ddpm_v3_0190.nii.gz,True,True,True,0.0,1.0,0.11608637869358063,0.20195049047470093
conditional_ddpm_v3,conditional_ddpm_v3_0191.nii.gz,True,True,True,0.0,1.0,0.09781091660261154,0.1658669412136078
conditional_ddpm_v3,conditional_ddpm_v3_0192.nii.gz,True,True,True,0.0,1.0,0.11521591246128082,0.1983848512172699
conditional_ddpm_v3,conditional_ddpm_v3_0193.nii.gz,True,True,True,0.0,1.0,0.09824592620134354,0.16940784454345703
conditional_ddpm_v3,conditional_ddpm_v3_0194.nii.gz,True,True,True,0.0,1.0,0.10682941228151321,0.184114471077919
conditional_ddpm_v3,conditional_ddpm_v3_0195.nii.gz,True,True,True,0.0,1.0,0.0950092002749443,0.16164366900920868
conditional_ddpm_v3,conditional_ddpm_v3_0196.nii.gz,True,True,True,0.0,1.0,0.10838279128074646,0.18680118024349213
conditional_ddpm_v3,conditional_ddpm_v3_0197.nii.gz,True,True,True,0.0,1.0,0.10715305060148239,0.1915697306394577
conditional_ddpm_v3,conditional_ddpm_v3_0198.nii.gz,True,True,True,0.0,1.0,0.10948172211647034,0.18914802372455597
conditional_ddpm_v3,conditional_ddpm_v3_0199.nii.gz,True,True,True,0.0,1.0,0.12458398938179016,0.2141249179840088
conditional_ldm_v4,conditional_ldm_v4_0000.nii.gz,True,True,True,1.0479137002583627e-10,0.966312825679779,0.0769188180565834,0.16740736365318298
conditional_ldm_v4,conditional_ldm_v4_0001.nii.gz,True,True,True,2.7144933436445973e-12,0.9724207520484924,0.08320745080709457,0.17409658432006836
conditional_ldm_v4,conditional_ldm_v4_0002.nii.gz,True,True,True,4.243354365801588e-12,0.9840699434280396,0.08507362753152847,0.17881610989570618
conditional_ldm_v4,conditional_ldm_v4_0003.nii.gz,True,True,True,2.2124066467732462e-11,0.9584515690803528,0.08502517640590668,0.1825614720582962
conditional_ldm_v4,conditional_ldm_v4_0004.nii.gz,True,True,True,7.756258829649809e-11,0.9666922092437744,0.08150648325681686,0.17546239495277405
conditional_ldm_v4,conditional_ldm_v4_0005.nii.gz,True,True,True,3.316284399867975e-11,0.927563488483429,0.08349928259849548,0.18102818727493286
conditional_ldm_v4,conditional_ldm_v4_0006.nii.gz,True,True,True,4.259029934283731e-11,0.9779825210571289,0.07998761534690857,0.17213761806488037
conditional_ldm_v4,conditional_ldm_v4_0007.nii.gz,True,True,True,1.0037708858545713e-10,0.9709571003913879,0.08218861371278763,0.17265453934669495
conditional_ldm_v4,conditional_ldm_v4_0008.nii.gz,True,True,True,4.921448231581804e-12,0.9659618735313416,0.07204329967498779,0.15924072265625
conditional_ldm_v4,conditional_ldm_v4_0009.nii.gz,True,True,True,1.4080364652002686e-10,0.9635393023490906,0.0825711265206337,0.17438872158527374
conditional_ldm_v4,conditional_ldm_v4_0010.nii.gz,True,True,True,4.100488698588478e-11,0.964566171169281,0.07625295966863632,0.16096140444278717
conditional_ldm_v4,conditional_ldm_v4_0011.nii.gz,True,True,True,6.641886259733942e-12,0.9657491445541382,0.07882826030254364,0.1707427054643631
conditional_ldm_v4,conditional_ldm_v4_0012.nii.gz,True,True,True,4.2875002159714626e-11,0.9722949862480164,0.08298145234584808,0.18476007878780365
conditional_ldm_v4,conditional_ldm_v4_0013.nii.gz,True,True,True,3.364790390758543e-11,0.9589253664016724,0.0857420340180397,0.18026012182235718
conditional_ldm_v4,conditional_ldm_v4_0014.nii.gz,True,True,True,7.730326930877399e-14,0.9615049958229065,0.09948836266994476,0.2051178514957428
conditional_ldm_v4,conditional_ldm_v4_0015.nii.gz,True,True,True,5.066518732332881e-11,0.9705731272697449,0.09958848357200623,0.20554405450820923
conditional_ldm_v4,conditional_ldm_v4_0016.nii.gz,True,True,True,5.821523384880178e-12,0.9654964804649353,0.075132817029953,0.1644386351108551
conditional_ldm_v4,conditional_ldm_v4_0017.nii.gz,True,True,True,1.646224129236984e-10,0.9837138652801514,0.07353014498949051,0.15666057169437408
conditional_ldm_v4,conditional_ldm_v4_0018.nii.gz,True,True,True,7.974901121421407e-12,0.960128128528595,0.10866273939609528,0.22168582677841187
conditional_ldm_v4,conditional_ldm_v4_0019.nii.gz,True,True,True,3.605819462459969e-11,0.9624891877174377,0.09072597324848175,0.19178137183189392
conditional_ldm_v4,conditional_ldm_v4_0020.nii.gz,True,True,True,1.1437887095788746e-11,0.9735423922538757,0.06149012967944145,0.1375427544116974
conditional_ldm_v4,conditional_ldm_v4_0021.nii.gz,True,True,True,4.326915128277653e-12,0.9753838181495667,0.06564484536647797,0.1434081792831421
conditional_ldm_v4,conditional_ldm_v4_0022.nii.gz,True,True,True,7.363030324336606e-11,0.9725226759910583,0.08952652662992477,0.19344209134578705
conditional_ldm_v4,conditional_ldm_v4_0023.nii.gz,True,True,True,4.741794804030697e-11,0.9664332866668701,0.08259165287017822,0.1828889548778534
conditional_ldm_v4,conditional_ldm_v4_0024.nii.gz,True,True,True,1.504316463063482e-11,0.9705415368080139,0.0791318267583847,0.1712031364440918
conditional_ldm_v4,conditional_ldm_v4_0025.nii.gz,True,True,True,4.657671470731373e-10,0.9677937626838684,0.06733357161283493,0.14434941112995148
conditional_ldm_v4,conditional_ldm_v4_0026.nii.gz,True,True,True,7.435144860901133e-11,0.9668610095977783,0.07731626182794571,0.1703323870897293
conditional_ldm_v4,conditional_ldm_v4_0027.nii.gz,True,True,True,3.2187484014928325e-12,0.9667119383811951,0.0897776335477829,0.1948486864566803
conditional_ldm_v4,conditional_ldm_v4_0028.nii.gz,True,True,True,1.0397726429856036e-10,0.9775398969650269,0.07154612243175507,0.1545344889163971
conditional_ldm_v4,conditional_ldm_v4_0029.nii.gz,True,True,True,1.2796254333924395e-10,0.9876547455787659,0.07324046641588211,0.16228026151657104
conditional_ldm_v4,conditional_ldm_v4_0030.nii.gz,True,True,True,7.1073919319375456e-12,0.9657936096191406,0.09393569827079773,0.1924711912870407
conditional_ldm_v4,conditional_ldm_v4_0031.nii.gz,True,True,True,2.766947226895411e-10,0.9676035642623901,0.07207434624433517,0.1563796103000641
conditional_ldm_v4,conditional_ldm_v4_0032.nii.gz,True,True,True,6.6179358000628685e-12,0.9734086394309998,0.08838432282209396,0.1913381814956665
conditional_ldm_v4,conditional_ldm_v4_0033.nii.gz,True,True,True,7.259070514825661e-12,0.9711104035377502,0.06725427508354187,0.14151068031787872
conditional_ldm_v4,conditional_ldm_v4_0034.nii.gz,True,True,True,1.3319018631052781e-11,0.9734660387039185,0.10672598332166672,0.22084994614124298
conditional_ldm_v4,conditional_ldm_v4_0035.nii.gz,True,True,True,1.270430427524616e-10,0.9713175296783447,0.08111204206943512,0.17348290979862213
conditional_ldm_v4,conditional_ldm_v4_0036.nii.gz,True,True,True,8.275809204594253e-11,0.9679901003837585,0.0937374085187912,0.1959753781557083
conditional_ldm_v4,conditional_ldm_v4_0037.nii.gz,True,True,True,5.289632273863809e-11,0.9757288098335266,0.07576829940080643,0.16241766512393951
conditional_ldm_v4,conditional_ldm_v4_0038.nii.gz,True,True,True,8.973128663714025e-12,0.95490562915802,0.0736800953745842,0.16037625074386597
conditional_ldm_v4,conditional_ldm_v4_0039.nii.gz,True,True,True,4.483767176988174e-11,0.9809953570365906,0.08995919674634933,0.18194833397865295
conditional_ldm_v4,conditional_ldm_v4_0040.nii.gz,True,True,True,2.0636966094333964e-11,0.9520300626754761,0.09317435324192047,0.20355193316936493
conditional_ldm_v4,conditional_ldm_v4_0041.nii.gz,True,True,True,1.0731171810537954e-12,0.9646083116531372,0.08401601761579514,0.17531277239322662
conditional_ldm_v4,conditional_ldm_v4_0042.nii.gz,True,True,True,3.4355292916066205e-11,0.9477372169494629,0.08332473784685135,0.17398729920387268
conditional_ldm_v4,conditional_ldm_v4_0043.nii.gz,True,True,True,3.6329911301535844e-11,0.9659644365310669,0.08024843782186508,0.17277075350284576
conditional_ldm_v4,conditional_ldm_v4_0044.nii.gz,True,True,True,1.2755242695394742e-10,0.9768418669700623,0.06744387000799179,0.14572976529598236
conditional_ldm_v4,conditional_ldm_v4_0045.nii.gz,True,True,True,2.741239457648703e-10,0.9729030132293701,0.08324187248945236,0.1746242344379425
conditional_ldm_v4,conditional_ldm_v4_0046.nii.gz,True,True,True,1.0803123673408521e-10,0.978335976600647,0.07215870916843414,0.15743550658226013
conditional_ldm_v4,conditional_ldm_v4_0047.nii.gz,True,True,True,9.92006685129887e-11,0.9704549908638,0.08209872990846634,0.17910942435264587
conditional_ldm_v4,conditional_ldm_v4_0048.nii.gz,True,True,True,2.6759003346477073e-10,0.9709160923957825,0.08300233632326126,0.17465730011463165
conditional_ldm_v4,conditional_ldm_v4_0049.nii.gz,True,True,True,1.8437329440956773e-10,0.9804806113243103,0.06450438499450684,0.14315080642700195
conditional_ldm_v4,conditional_ldm_v4_0050.nii.gz,True,True,True,5.371773859064177e-11,0.9586200714111328,0.0930783599615097,0.20142687857151031
conditional_ldm_v4,conditional_ldm_v4_0051.nii.gz,True,True,True,1.1790300506742124e-11,0.955332338809967,0.07359904050827026,0.16166172921657562
conditional_ldm_v4,conditional_ldm_v4_0052.nii.gz,True,True,True,1.0525203972266972e-11,0.9706181287765503,0.07742335647344589,0.1666651964187622
conditional_ldm_v4,conditional_ldm_v4_0053.nii.gz,True,True,True,7.675036821364056e-12,0.9687631130218506,0.0901428759098053,0.19104614853858948
conditional_ldm_v4,conditional_ldm_v4_0054.nii.gz,True,True,True,4.7844301437338643e-11,0.9738373756408691,0.07489144802093506,0.16336816549301147
conditional_ldm_v4,conditional_ldm_v4_0055.nii.gz,True,True,True,6.244725223036873e-12,0.9725209474563599,0.1008097305893898,0.21195566654205322
conditional_ldm_v4,conditional_ldm_v4_0056.nii.gz,True,True,True,6.709603012078347e-11,0.9751440286636353,0.06782465428113937,0.14944207668304443
conditional_ldm_v4,conditional_ldm_v4_0057.nii.gz,True,True,True,1.4225540190260233e-10,0.9697818160057068,0.08370943367481232,0.18408097326755524
conditional_ldm_v4,conditional_ldm_v4_0058.nii.gz,True,True,True,1.5187488419665662e-11,0.9676621556282043,0.08826057612895966,0.18345551192760468
conditional_ldm_v4,conditional_ldm_v4_0059.nii.gz,True,True,True,1.9506701809390847e-11,0.9826929569244385,0.08605020493268967,0.18618042767047882
conditional_ldm_v4,conditional_ldm_v4_0060.nii.gz,True,True,True,1.1488946599635952e-10,0.9745920300483704,0.08345526456832886,0.17737650871276855
conditional_ldm_v4,conditional_ldm_v4_0061.nii.gz,True,True,True,1.6577928266259256e-12,0.936869204044342,0.10139989852905273,0.21217747032642365
conditional_ldm_v4,conditional_ldm_v4_0062.nii.gz,True,True,True,2.3581298025376896e-10,0.9724327921867371,0.09163682907819748,0.19057053327560425
conditional_ldm_v4,conditional_ldm_v4_0063.nii.gz,True,True,True,3.337548293291803e-11,0.9806464910507202,0.08540631085634232,0.1750396341085434
conditional_ldm_v4,conditional_ldm_v4_0064.nii.gz,True,True,True,6.958114640021051e-12,0.9815123081207275,0.0865941196680069,0.18517392873764038
conditional_ldm_v4,conditional_ldm_v4_0065.nii.gz,True,True,True,2.487592814029438e-12,0.974880039691925,0.09134367108345032,0.19903375208377838
conditional_ldm_v4,conditional_ldm_v4_0066.nii.gz,True,True,True,9.48198394801203e-11,0.9739349484443665,0.08565865457057953,0.17755372822284698
conditional_ldm_v4,conditional_ldm_v4_0067.nii.gz,True,True,True,4.809056798615874e-12,0.943433940410614,0.10273934155702591,0.21736565232276917
conditional_ldm_v4,conditional_ldm_v4_0068.nii.gz,True,True,True,2.3952284600170515e-10,0.9475631713867188,0.06477644294500351,0.1411091685295105
conditional_ldm_v4,conditional_ldm_v4_0069.nii.gz,True,True,True,1.639955532484194e-11,0.9843941330909729,0.07149159908294678,0.15576918423175812
conditional_ldm_v4,conditional_ldm_v4_0070.nii.gz,True,True,True,6.386732722546418e-12,0.9547916054725647,0.09316345304250717,0.19859564304351807
conditional_ldm_v4,conditional_ldm_v4_0071.nii.gz,True,True,True,5.1318255200882845e-12,0.9775480031967163,0.08384959399700165,0.18179374933242798
conditional_ldm_v4,conditional_ldm_v4_0072.nii.gz,True,True,True,8.835299158960197e-11,0.9697760939598083,0.07462455332279205,0.1608107089996338
conditional_ldm_v4,conditional_ldm_v4_0073.nii.gz,True,True,True,1.4802931016383303e-12,0.9616134762763977,0.07183607667684555,0.16115210950374603
conditional_ldm_v4,conditional_ldm_v4_0074.nii.gz,True,True,True,1.240970243232553e-10,0.9705791473388672,0.07421600818634033,0.16231514513492584
conditional_ldm_v4,conditional_ldm_v4_0075.nii.gz,True,True,True,1.2802496909825045e-11,0.9738811254501343,0.0929967537522316,0.19533364474773407
conditional_ldm_v4,conditional_ldm_v4_0076.nii.gz,True,True,True,1.485423654738749e-12,0.9755684733390808,0.09296900033950806,0.19632457196712494
conditional_ldm_v4,conditional_ldm_v4_0077.nii.gz,True,True,True,5.550128065467952e-12,0.9636682868003845,0.0951775386929512,0.20096787810325623
conditional_ldm_v4,conditional_ldm_v4_0078.nii.gz,True,True,True,2.246068608879881e-11,0.9767354130744934,0.07596549391746521,0.1640523374080658
conditional_ldm_v4,conditional_ldm_v4_0079.nii.gz,True,True,True,1.4862916453139974e-11,0.9698022603988647,0.09879525005817413,0.20495320856571198
conditional_ldm_v4,conditional_ldm_v4_0080.nii.gz,True,True,True,4.850818358104192e-11,0.9811192750930786,0.08851402252912521,0.19621838629245758
conditional_ldm_v4,conditional_ldm_v4_0081.nii.gz,True,True,True,1.421379680621726e-10,0.9842742085456848,0.06334038078784943,0.13626469671726227
conditional_ldm_v4,conditional_ldm_v4_0082.nii.gz,True,True,True,5.775393618207003e-12,0.9588889479637146,0.0792183205485344,0.16813303530216217
conditional_ldm_v4,conditional_ldm_v4_0083.nii.gz,True,True,True,1.443313437515803e-11,0.9772931933403015,0.07604185491800308,0.16142873466014862
conditional_ldm_v4,conditional_ldm_v4_0084.nii.gz,True,True,True,6.157723636546208e-11,0.9556506872177124,0.09351509809494019,0.19156865775585175
conditional_ldm_v4,conditional_ldm_v4_0085.nii.gz,True,True,True,1.2666406118411189e-11,0.9677313566207886,0.08353409171104431,0.17370417714118958
conditional_ldm_v4,conditional_ldm_v4_0086.nii.gz,True,True,True,7.778136641711786e-12,0.9738667607307434,0.0693943127989769,0.15279869735240936
conditional_ldm_v4,conditional_ldm_v4_0087.nii.gz,True,True,True,5.1313779614314825e-11,0.9838088154792786,0.09362554550170898,0.19945023953914642
conditional_ldm_v4,conditional_ldm_v4_0088.nii.gz,True,True,True,1.2669837401446671e-11,0.9629989862442017,0.07910805940628052,0.16606354713439941
conditional_ldm_v4,conditional_ldm_v4_0089.nii.gz,True,True,True,1.1478880996770857e-12,0.9704486727714539,0.09053429961204529,0.1957753300666809
conditional_ldm_v4,conditional_ldm_v4_0090.nii.gz,True,True,True,2.855072255003588e-11,0.9718073606491089,0.1007179319858551,0.21250295639038086
conditional_ldm_v4,conditional_ldm_v4_0091.nii.gz,True,True,True,2.551145752982542e-11,0.9635647535324097,0.08473200350999832,0.1760379672050476
conditional_ldm_v4,conditional_ldm_v4_0092.nii.gz,True,True,True,7.868596052507115e-11,0.9709683060646057,0.06389821320772171,0.14488233625888824
conditional_ldm_v4,conditional_ldm_v4_0093.nii.gz,True,True,True,3.843204643416698e-10,0.9780193567276001,0.07802620530128479,0.16900257766246796
conditional_ldm_v4,conditional_ldm_v4_0094.nii.gz,True,True,True,8.570503681748498e-12,0.9660986065864563,0.07899554073810577,0.1708010584115982
conditional_ldm_v4,conditional_ldm_v4_0095.nii.gz,True,True,True,1.7975282720628094e-11,0.977159321308136,0.08455546945333481,0.1820884793996811
conditional_ldm_v4,conditional_ldm_v4_0096.nii.gz,True,True,True,3.3620298385550473e-12,0.9393956661224365,0.09605111181735992,0.20671293139457703
conditional_ldm_v4,conditional_ldm_v4_0097.nii.gz,True,True,True,7.312143252002912e-11,0.982743501663208,0.07127239555120468,0.1546749621629715
conditional_ldm_v4,conditional_ldm_v4_0098.nii.gz,True,True,True,3.0389898930671677e-10,0.9749124646186829,0.08147900551557541,0.17254582047462463
conditional_ldm_v4,conditional_ldm_v4_0099.nii.gz,True,True,True,2.7069629870979384e-10,0.9619027972221375,0.08237455785274506,0.1716565191745758
conditional_ldm_v4,conditional_ldm_v4_0100.nii.gz,True,True,True,1.41104535282717e-13,0.9528050422668457,0.10075859725475311,0.21483246982097626
conditional_ldm_v4,conditional_ldm_v4_0101.nii.gz,True,True,True,4.5414338956106803e-11,0.9720743298530579,0.0930338203907013,0.19701606035232544
conditional_ldm_v4,conditional_ldm_v4_0102.nii.gz,True,True,True,4.3757594769822106e-11,0.9627071022987366,0.07043173909187317,0.15184834599494934
conditional_ldm_v4,conditional_ldm_v4_0103.nii.gz,True,True,True,4.3047409387098057e-11,0.9781869053840637,0.07794928550720215,0.16858428716659546
conditional_ldm_v4,conditional_ldm_v4_0104.nii.gz,True,True,True,2.7195476773322902e-11,0.8900306224822998,0.09968641400337219,0.20227177441120148
conditional_ldm_v4,conditional_ldm_v4_0105.nii.gz,True,True,True,1.7879037139678644e-10,0.957973837852478,0.07459092885255814,0.16334275901317596
conditional_ldm_v4,conditional_ldm_v4_0106.nii.gz,True,True,True,1.7696871745798148e-11,0.9639046788215637,0.08606237918138504,0.18210361897945404
conditional_ldm_v4,conditional_ldm_v4_0107.nii.gz,True,True,True,3.0081542812254725e-10,0.9732378721237183,0.08793634921312332,0.18925099074840546
conditional_ldm_v4,conditional_ldm_v4_0108.nii.gz,True,True,True,9.665053479768204e-11,0.9706162214279175,0.08254410326480865,0.17702911794185638
